ID,Prob1
1873, 0.21
1874, 0.25
1875, 0.18
1876, 0.32
1877, 0.25
1878, 0.22
1879, 0.27
1880, 0.27
1881, 0.34
1882, 0.52
1883, 0.36
1884, 0.29
1885, 0.19
1886, 0.38
1887, 0.24
1888, 0.21
1889, 0.47
1890, 0.33
1891, 0.09
1892, 0.69
1893, 0.25
1894, 0.53
1895, 0.17
1896, 0.79
1897, 0.29
1898, 0.37
1899, 0.27
1900, 0.41
1901, 0.39
1902, 0.41
1903, 0.34
1904, 0.35
1905, 0.24
1906, 0.25
1907, 0.36
1908, 0.50
1909, 0.20
1910, 0.55
1911, 0.32
1912, 0.25
1913, 0.42
1914, 0.13
1915, 0.36
1916, 0.23
1917, 0.68
1918, 0.24
1919, 0.43
1920, 0.46
1921, 0.16
1922, 0.21
1923, 0.22
1924, 0.30
1925, 0.76
1926, 0.39
1927, 0.48
1928, 0.08
1929, 0.34
1930, 0.36
1931, 0.56
1932, 0.51
1933, 0.37
1934, 0.33
1935, 0.30
1936, 0.34
1937, 0.43
1938, 0.47
1939, 0.59
1940, 0.24
1941, 0.28
1942, 0.19
1943, 0.37
1944, 0.37
1945, 0.22
1946, 0.56
1947, 0.69
1948, 0.59
1949, 0.20
1950, 0.30
1951, 0.19
1952, 0.16
1953, 0.53
1954, 0.25
1955, 0.29
1956, 0.17
1957, 0.25
1958, 0.28
1959, 0.22
1960, 0.20
1961, 0.41
1962, 0.42
1963, 0.27
1964, 0.29
1965, 0.23
1966, 0.34
1967, 0.17
1968, 0.30
1969, 0.24
1970, 0.74
1971, 0.41
1972, 0.22
1973, 0.29
1974, 0.56
1975, 0.33
1976, 0.22
1977, 0.43
1978, 0.34
1979, 0.77
1980, 0.31
1981, 0.25
1982, 0.66
1983, 0.36
1984, 0.30
1985, 0.23
1986, 0.19
1987, 0.40
1988, 0.22
1989, 0.44
1990, 0.73
1991, 0.27
1992, 0.24
1993, 0.16
1994, 0.31
1995, 0.25
1996, 0.28
1997, 0.20
1998, 0.16
1999, 0.32
2000, 0.34
2001, 0.21
2002, 0.19
2003, 0.22
2004, 0.35
2005, 0.29
2006, 0.64
2007, 0.30
2008, 0.23
2009, 0.51
2010, 0.24
2011, 0.19
2012, 0.40
2013, 0.35
2014, 0.31
2015, 0.22
2016, 0.65
2017, 0.48
2018, 0.76
2019, 0.36
2020, 0.16
2021, 0.27
2022, 0.16
2023, 0.32
2024, 0.35
2025, 0.45
2026, 0.21
2027, 0.36
2028, 0.20
2029, 0.51
2030, 0.43
2031, 0.36
2032, 0.23
2033, 0.65
2034, 0.34
2035, 0.34
2036, 0.61
2037, 0.64
2038, 0.30
2039, 0.25
2040, 0.52
2041, 0.64
2042, 0.66
2043, 0.76
2044, 0.64
2045, 0.44
2046, 0.54
2047, 0.29
2048, 0.60
2049, 0.30
2050, 0.25
2051, 0.33
2052, 0.48
2053, 0.26
2054, 0.41
2055, 0.41
2056, 0.46
2057, 0.23
2058, 0.28
2059, 0.54
2060, 0.19
2061, 0.28
2062, 0.57
2063, 0.51
2064, 0.21
2065, 0.32
2066, 0.21
2067, 0.27
2068, 0.68
2069, 0.32
2070, 0.50
2071, 0.20
2072, 0.25
2073, 0.38
2074, 0.32
2075, 0.50
2076, 0.36
2077, 0.29
2078, 0.36
2079, 0.17
2080, 0.49
2081, 0.36
2082, 0.24
2083, 0.71
2084, 0.48
2085, 0.19
2086, 0.33
2087, 0.25
2088, 0.31
2089, 0.45
2090, 0.22
2091, 0.31
2092, 0.28
2093, 0.18
2094, 0.37
2095, 0.80
2096, 0.21
2097, 0.23
2098, 0.29
2099, 0.38
2100, 0.62
2101, 0.19
2102, 0.23
2103, 0.39
2104, 0.24
2105, 0.12
2106, 0.15
2107, 0.23
2108, 0.18
2109, 0.25
2110, 0.23
2111, 0.45
2112, 0.27
2113, 0.27
2114, 0.31
2115, 0.21
2116, 0.28
2117, 0.41
2118, 0.32
2119, 0.19
2120, 0.43
2121, 0.25
2122, 0.29
2123, 0.23
2124, 0.25
2125, 0.58
2126, 0.47
2127, 0.31
2128, 0.60
2129, 0.31
2130, 0.36
2131, 0.38
2132, 0.23
2133, 0.32
2134, 0.16
2135, 0.38
2136, 0.25
2137, 0.43
2138, 0.53
2139, 0.29
2140, 0.29
2141, 0.21
2142, 0.27
2143, 0.41
2144, 0.34
2145, 0.28
2146, 0.21
2147, 0.27
2148, 0.21
2149, 0.49
2150, 0.30
2151, 0.28
2152, 0.53
2153, 0.64
2154, 0.52
2155, 0.32
2156, 0.27
2157, 0.70
2158, 0.20
2159, 0.29
2160, 0.67
2161, 0.23
2162, 0.37
2163, 0.62
2164, 0.22
2165, 0.34
2166, 0.22
2167, 0.58
2168, 0.24
2169, 0.33
2170, 0.33
2171, 0.46
2172, 0.30
2173, 0.20
2174, 0.34
2175, 0.23
2176, 0.28
2177, 0.12
2178, 0.51
2179, 0.23
2180, 0.56
2181, 0.25
2182, 0.18
2183, 0.50
2184, 0.34
2185, 0.34
2186, 0.37
2187, 0.45
2188, 0.71
2189, 0.19
2190, 0.51
2191, 0.25
2192, 0.41
2193, 0.21
2194, 0.16
2195, 0.58
2196, 0.33
2197, 0.34
2198, 0.69
2199, 0.35
2200, 0.26
2201, 0.25
2202, 0.28
2203, 0.24
2204, 0.35
2205, 0.29
2206, 0.19
2207, 0.61
2208, 0.62
2209, 0.27
2210, 0.24
2211, 0.28
2212, 0.26
2213, 0.26
2214, 0.24
2215, 0.44
2216, 0.21
2217, 0.33
2218, 0.21
2219, 0.54
2220, 0.79
2221, 0.17
2222, 0.31
2223, 0.26
2224, 0.53
2225, 0.27
2226, 0.27
2227, 0.45
2228, 0.22
2229, 0.28
2230, 0.32
2231, 0.72
2232, 0.44
2233, 0.74
2234, 0.41
2235, 0.70
2236, 0.51
2237, 0.29
2238, 0.26
2239, 0.17
2240, 0.23
2241, 0.21
2242, 0.22
2243, 0.25
2244, 0.29
2245, 0.69
2246, 0.17
2247, 0.33
2248, 0.43
2249, 0.32
2250, 0.26
2251, 0.26
2252, 0.65
2253, 0.16
2254, 0.26
2255, 0.36
2256, 0.18
2257, 0.29
2258, 0.34
2259, 0.78
2260, 0.15
2261, 0.31
2262, 0.26
2263, 0.21
2264, 0.16
2265, 0.28
2266, 0.31
2267, 0.31
2268, 0.32
2269, 0.13
2270, 0.22
2271, 0.28
2272, 0.29
2273, 0.38
2274, 0.42
2275, 0.18
2276, 0.35
2277, 0.27
2278, 0.37
2279, 0.32
2280, 0.57
2281, 0.25
2282, 0.50
2283, 0.30
2284, 0.34
2285, 0.16
2286, 0.36
2287, 0.36
2288, 0.37
2289, 0.21
2290, 0.47
2291, 0.29
2292, 0.28
2293, 0.62
2294, 0.37
2295, 0.49
2296, 0.23
2297, 0.20
2298, 0.16
2299, 0.24
2300, 0.23
2301, 0.41
2302, 0.23
2303, 0.63
2304, 0.40
2305, 0.32
2306, 0.17
2307, 0.43
2308, 0.26
2309, 0.55
2310, 0.57
2311, 0.38
2312, 0.33
2313, 0.56
2314, 0.25
2315, 0.50
2316, 0.25
2317, 0.44
2318, 0.19
2319, 0.32
2320, 0.51
2321, 0.21
2322, 0.30
2323, 0.16
2324, 0.27
2325, 0.23
2326, 0.31
2327, 0.23
2328, 0.39
2329, 0.23
2330, 0.28
2331, 0.62
2332, 0.35
2333, 0.32
2334, 0.64
2335, 0.23
2336, 0.70
2337, 0.29
2338, 0.22
2339, 0.57
2340, 0.22
2341, 0.38
2342, 0.31
2343, 0.19
2344, 0.24
2345, 0.24
2346, 0.36
2347, 0.42
2348, 0.40
2349, 0.26
2350, 0.38
2351, 0.35
2352, 0.23
2353, 0.28
2354, 0.26
2355, 0.23
2356, 0.59
2357, 0.22
2358, 0.61
2359, 0.64
2360, 0.28
2361, 0.19
2362, 0.19
2363, 0.27
2364, 0.18
2365, 0.17
2366, 0.15
2367, 0.51
2368, 0.20
2369, 0.72
2370, 0.41
2371, 0.27
2372, 0.56
2373, 0.50
2374, 0.21
2375, 0.29
2376, 0.22
2377, 0.32
2378, 0.30
2379, 0.29
2380, 0.26
2381, 0.16
2382, 0.22
2383, 0.14
2384, 0.28
2385, 0.37
2386, 0.52
2387, 0.51
2388, 0.32
2389, 0.52
2390, 0.74
2391, 0.27
2392, 0.26
2393, 0.33
2394, 0.25
2395, 0.29
2396, 0.41
2397, 0.53
2398, 0.29
2399, 0.26
2400, 0.28
2401, 0.17
2402, 0.64
2403, 0.39
2404, 0.48
2405, 0.13
2406, 0.21
2407, 0.35
2408, 0.25
2409, 0.31
2410, 0.30
2411, 0.37
2412, 0.62
2413, 0.31
2414, 0.34
2415, 0.24
2416, 0.33
2417, 0.74
2418, 0.50
2419, 0.44
2420, 0.34
2421, 0.28
2422, 0.36
2423, 0.37
2424, 0.33
2425, 0.28
2426, 0.18
2427, 0.31
2428, 0.19
2429, 0.53
2430, 0.40
2431, 0.56
2432, 0.29
2433, 0.23
2434, 0.31
2435, 0.36
2436, 0.25
2437, 0.36
2438, 0.17
2439, 0.23
2440, 0.58
2441, 0.21
2442, 0.38
2443, 0.21
2444, 0.23
2445, 0.24
2446, 0.23
2447, 0.23
2448, 0.50
2449, 0.25
2450, 0.15
2451, 0.37
2452, 0.31
2453, 0.70
2454, 0.40
2455, 0.49
2456, 0.64
2457, 0.32
2458, 0.16
2459, 0.52
2460, 0.49
2461, 0.20
2462, 0.46
2463, 0.44
2464, 0.28
2465, 0.70
2466, 0.19
2467, 0.22
2468, 0.30
2469, 0.24
2470, 0.25
2471, 0.29
2472, 0.24
2473, 0.21
2474, 0.53
2475, 0.48
2476, 0.22
2477, 0.19
2478, 0.26
2479, 0.62
2480, 0.16
2481, 0.77
2482, 0.51
2483, 0.26
2484, 0.29
2485, 0.14
2486, 0.26
2487, 0.64
2488, 0.31
2489, 0.21
2490, 0.72
2491, 0.34
2492, 0.20
2493, 0.22
2494, 0.57
2495, 0.43
2496, 0.19
2497, 0.35
2498, 0.36
2499, 0.65
2500, 0.16
2501, 0.21
2502, 0.41
2503, 0.20
2504, 0.29
2505, 0.26
2506, 0.25
2507, 0.21
2508, 0.32
2509, 0.41
2510, 0.32
2511, 0.48
2512, 0.27
2513, 0.19
2514, 0.55
2515, 0.21
2516, 0.23
2517, 0.56
2518, 0.33
2519, 0.45
2520, 0.29
2521, 0.75
2522, 0.46
2523, 0.22
2524, 0.38
2525, 0.35
2526, 0.36
2527, 0.33
2528, 0.20
2529, 0.26
2530, 0.33
2531, 0.33
2532, 0.52
2533, 0.25
2534, 0.29
2535, 0.28
2536, 0.32
2537, 0.32
2538, 0.16
2539, 0.26
2540, 0.23
2541, 0.23
2542, 0.36
2543, 0.29
2544, 0.18
2545, 0.44
2546, 0.28
2547, 0.23
2548, 0.52
2549, 0.67
2550, 0.23
2551, 0.19
2552, 0.31
2553, 0.40
2554, 0.21
2555, 0.56
2556, 0.20
2557, 0.33
2558, 0.87
2559, 0.52
2560, 0.38
2561, 0.46
2562, 0.25
2563, 0.45
2564, 0.27
2565, 0.41
2566, 0.19
2567, 0.55
2568, 0.32
2569, 0.26
2570, 0.51
2571, 0.35
2572, 0.21
2573, 0.36
2574, 0.16
2575, 0.61
2576, 0.56
2577, 0.17
2578, 0.30
2579, 0.51
2580, 0.31
2581, 0.21
2582, 0.26
2583, 0.45
2584, 0.20
2585, 0.21
2586, 0.40
2587, 0.25
2588, 0.38
2589, 0.44
2590, 0.25
2591, 0.28
2592, 0.21
2593, 0.51
2594, 0.55
2595, 0.30
2596, 0.32
2597, 0.31
2598, 0.34
2599, 0.26
2600, 0.33
2601, 0.29
2602, 0.16
2603, 0.39
2604, 0.22
2605, 0.21
2606, 0.21
2607, 0.13
2608, 0.36
2609, 0.34
2610, 0.16
2611, 0.22
2612, 0.18
2613, 0.38
2614, 0.23
2615, 0.45
2616, 0.38
2617, 0.65
2618, 0.25
2619, 0.33
2620, 0.22
2621, 0.30
2622, 0.37
2623, 0.56
2624, 0.27
2625, 0.50
2626, 0.27
2627, 0.22
2628, 0.34
2629, 0.60
2630, 0.33
2631, 0.20
2632, 0.30
2633, 0.23
2634, 0.51
2635, 0.19
2636, 0.78
2637, 0.27
2638, 0.68
2639, 0.22
2640, 0.29
2641, 0.22
2642, 0.16
2643, 0.25
2644, 0.18
2645, 0.79
2646, 0.47
2647, 0.35
2648, 0.27
2649, 0.23
2650, 0.22
2651, 0.31
2652, 0.81
2653, 0.22
2654, 0.39
2655, 0.42
2656, 0.21
2657, 0.31
2658, 0.18
2659, 0.32
2660, 0.21
2661, 0.36
2662, 0.47
2663, 0.22
2664, 0.37
2665, 0.21
2666, 0.34
2667, 0.40
2668, 0.26
2669, 0.38
2670, 0.23
2671, 0.71
2672, 0.17
2673, 0.22
2674, 0.47
2675, 0.37
2676, 0.32
2677, 0.32
2678, 0.24
2679, 0.44
2680, 0.18
2681, 0.47
2682, 0.31
2683, 0.33
2684, 0.24
2685, 0.34
2686, 0.59
2687, 0.31
2688, 0.26
2689, 0.28
2690, 0.23
2691, 0.23
2692, 0.23
2693, 0.74
2694, 0.51
2695, 0.22
2696, 0.34
2697, 0.23
2698, 0.48
2699, 0.23
2700, 0.68
2701, 0.18
2702, 0.24
2703, 0.32
2704, 0.31
2705, 0.26
2706, 0.36
2707, 0.14
2708, 0.30
2709, 0.29
2710, 0.31
2711, 0.31
2712, 0.37
2713, 0.19
2714, 0.31
2715, 0.29
2716, 0.22
2717, 0.25
2718, 0.22
2719, 0.64
2720, 0.71
2721, 0.40
2722, 0.27
2723, 0.22
2724, 0.31
2725, 0.43
2726, 0.14
2727, 0.39
2728, 0.26
2729, 0.24
2730, 0.32
2731, 0.30
2732, 0.74
2733, 0.21
2734, 0.45
2735, 0.68
2736, 0.58
2737, 0.24
2738, 0.61
2739, 0.41
2740, 0.35
2741, 0.18
2742, 0.69
2743, 0.67
2744, 0.21
2745, 0.17
2746, 0.39
2747, 0.25
2748, 0.17
2749, 0.30
2750, 0.38
2751, 0.16
2752, 0.29
2753, 0.29
2754, 0.21
2755, 0.23
2756, 0.24
2757, 0.42
2758, 0.18
2759, 0.37
2760, 0.28
2761, 0.59
2762, 0.31
2763, 0.59
2764, 0.35
2765, 0.21
2766, 0.35
2767, 0.28
2768, 0.28
2769, 0.19
2770, 0.22
2771, 0.62
2772, 0.22
2773, 0.14
2774, 0.21
2775, 0.23
2776, 0.20
2777, 0.36
2778, 0.18
2779, 0.75
2780, 0.79
2781, 0.50
2782, 0.24
2783, 0.24
2784, 0.23
2785, 0.38
2786, 0.46
2787, 0.22
2788, 0.38
2789, 0.17
2790, 0.40
2791, 0.58
2792, 0.56
2793, 0.53
2794, 0.24
2795, 0.31
2796, 0.62
2797, 0.34
2798, 0.20
2799, 0.34
2800, 0.23
2801, 0.26
2802, 0.19
2803, 0.83
2804, 0.25
2805, 0.32
2806, 0.69
2807, 0.21
2808, 0.35
2809, 0.19
2810, 0.25
2811, 0.23
2812, 0.19
2813, 0.41
2814, 0.33
2815, 0.23
2816, 0.23
2817, 0.52
2818, 0.48
2819, 0.21
2820, 0.30
2821, 0.33
2822, 0.26
2823, 0.34
2824, 0.33
2825, 0.52
2826, 0.17
2827, 0.21
2828, 0.23
2829, 0.64
2830, 0.18
2831, 0.27
2832, 0.28
2833, 0.21
2834, 0.27
2835, 0.84
2836, 0.47
2837, 0.22
2838, 0.16
2839, 0.75
2840, 0.39
2841, 0.28
2842, 0.42
2843, 0.37
2844, 0.18
2845, 0.17
2846, 0.23
2847, 0.20
2848, 0.41
2849, 0.56
2850, 0.57
2851, 0.62
2852, 0.32
2853, 0.30
2854, 0.19
2855, 0.60
2856, 0.28
2857, 0.25
2858, 0.18
2859, 0.16
2860, 0.26
2861, 0.21
2862, 0.05
2863, 0.26
2864, 0.28
2865, 0.11
2866, 0.24
2867, 0.19
2868, 0.45
2869, 0.79
2870, 0.32
2871, 0.35
2872, 0.36
2873, 0.22
2874, 0.50
2875, 0.24
2876, 0.29
2877, 0.27
2878, 0.27
2879, 0.16
2880, 0.16
2881, 0.35
2882, 0.29
2883, 0.36
2884, 0.16
2885, 0.25
2886, 0.37
2887, 0.32
2888, 0.28
2889, 0.47
2890, 0.57
2891, 0.27
2892, 0.28
2893, 0.24
2894, 0.20
2895, 0.24
2896, 0.20
2897, 0.21
2898, 0.32
2899, 0.32
2900, 0.74
2901, 0.27
2902, 0.35
2903, 0.39
2904, 0.31
2905, 0.23
2906, 0.28
2907, 0.26
2908, 0.36
2909, 0.32
2910, 0.24
2911, 0.33
2912, 0.61
2913, 0.35
2914, 0.23
2915, 0.15
2916, 0.78
2917, 0.50
2918, 0.25
2919, 0.32
2920, 0.34
2921, 0.45
2922, 0.28
2923, 0.28
2924, 0.67
2925, 0.21
2926, 0.28
2927, 0.28
2928, 0.37
2929, 0.25
2930, 0.23
2931, 0.22
2932, 0.26
2933, 0.20
2934, 0.71
2935, 0.36
2936, 0.30
2937, 0.39
2938, 0.22
2939, 0.32
2940, 0.57
2941, 0.25
2942, 0.50
2943, 0.19
2944, 0.56
2945, 0.70
2946, 0.20
2947, 0.61
2948, 0.29
2949, 0.56
2950, 0.35
2951, 0.39
2952, 0.37
2953, 0.22
2954, 0.17
2955, 0.22
2956, 0.36
2957, 0.39
2958, 0.31
2959, 0.34
2960, 0.29
2961, 0.27
2962, 0.23
2963, 0.25
2964, 0.58
2965, 0.61
2966, 0.22
2967, 0.25
2968, 0.27
2969, 0.26
2970, 0.24
2971, 0.66
2972, 0.30
2973, 0.38
2974, 0.18
2975, 0.37
2976, 0.22
2977, 0.46
2978, 0.29
2979, 0.21
2980, 0.28
2981, 0.36
2982, 0.33
2983, 0.23
2984, 0.29
2985, 0.31
2986, 0.22
2987, 0.30
2988, 0.37
2989, 0.30
2990, 0.27
2991, 0.47
2992, 0.55
2993, 0.35
2994, 0.36
2995, 0.30
2996, 0.33
2997, 0.25
2998, 0.67
2999, 0.47
3000, 0.36
3001, 0.36
3002, 0.35
3003, 0.23
3004, 0.15
3005, 0.73
3006, 0.56
3007, 0.51
3008, 0.24
3009, 0.27
3010, 0.30
3011, 0.43
3012, 0.25
3013, 0.23
3014, 0.33
3015, 0.19
3016, 0.23
3017, 0.41
3018, 0.43
3019, 0.36
3020, 0.22
3021, 0.29
3022, 0.60
3023, 0.33
3024, 0.39
3025, 0.30
3026, 0.24
3027, 0.17
3028, 0.35
3029, 0.19
3030, 0.27
3031, 0.41
3032, 0.72
3033, 0.36
3034, 0.61
3035, 0.63
3036, 0.67
3037, 0.10
3038, 0.73
3039, 0.33
3040, 0.24
3041, 0.63
3042, 0.07
3043, 0.40
3044, 0.35
3045, 0.36
3046, 0.27
3047, 0.41
3048, 0.46
3049, 0.27
3050, 0.24
3051, 0.64
3052, 0.60
3053, 0.54
3054, 0.33
3055, 0.26
3056, 0.26
3057, 0.38
3058, 0.63
3059, 0.33
3060, 0.27
3061, 0.21
3062, 0.40
3063, 0.25
3064, 0.38
3065, 0.28
3066, 0.52
3067, 0.66
3068, 0.28
3069, 0.22
3070, 0.22
3071, 0.79
3072, 0.23
3073, 0.33
3074, 0.19
3075, 0.23
3076, 0.16
3077, 0.23
3078, 0.63
3079, 0.31
3080, 0.33
3081, 0.70
3082, 0.10
3083, 0.77
3084, 0.25
3085, 0.45
3086, 0.25
3087, 0.79
3088, 0.26
3089, 0.75
3090, 0.31
3091, 0.18
3092, 0.38
3093, 0.21
3094, 0.32
3095, 0.21
3096, 0.31
3097, 0.13
3098, 0.59
3099, 0.45
3100, 0.55
3101, 0.25
3102, 0.30
3103, 0.51
3104, 0.30
3105, 0.32
3106, 0.17
3107, 0.50
3108, 0.56
3109, 0.25
3110, 0.68
3111, 0.20
3112, 0.27
3113, 0.87
3114, 0.45
3115, 0.32
3116, 0.56
3117, 0.14
3118, 0.54
3119, 0.65
3120, 0.48
3121, 0.23
3122, 0.43
3123, 0.25
3124, 0.17
3125, 0.17
3126, 0.33
3127, 0.30
3128, 0.21
3129, 0.40
3130, 0.22
3131, 0.33
3132, 0.25
3133, 0.75
3134, 0.13
3135, 0.71
3136, 0.20
3137, 0.25
3138, 0.34
3139, 0.43
3140, 0.76
3141, 0.39
3142, 0.23
3143, 0.17
3144, 0.45
3145, 0.52
3146, 0.53
3147, 0.55
3148, 0.20
3149, 0.38
3150, 0.24
3151, 0.66
3152, 0.29
3153, 0.17
3154, 0.23
3155, 0.40
3156, 0.49
3157, 0.36
3158, 0.17
3159, 0.55
3160, 0.21
3161, 0.30
3162, 0.19
3163, 0.34
3164, 0.45
3165, 0.64
3166, 0.37
3167, 0.35
3168, 0.41
3169, 0.24
3170, 0.21
3171, 0.25
3172, 0.29
3173, 0.30
3174, 0.72
3175, 0.27
3176, 0.32
3177, 0.35
3178, 0.60
3179, 0.40
3180, 0.18
3181, 0.78
3182, 0.24
3183, 0.33
3184, 0.55
3185, 0.29
3186, 0.24
3187, 0.44
3188, 0.25
3189, 0.47
3190, 0.13
3191, 0.52
3192, 0.29
3193, 0.08
3194, 0.32
3195, 0.36
3196, 0.24
3197, 0.52
3198, 0.06
3199, 0.42
3200, 0.25
3201, 0.25
3202, 0.28
3203, 0.43
3204, 0.17
3205, 0.37
3206, 0.38
3207, 0.25
3208, 0.18
3209, 0.21
3210, 0.22
3211, 0.30
3212, 0.17
3213, 0.32
3214, 0.26
3215, 0.48
3216, 0.47
3217, 0.65
3218, 0.22
3219, 0.58
3220, 0.32
3221, 0.53
3222, 0.35
3223, 0.59
3224, 0.38
3225, 0.18
3226, 0.32
3227, 0.59
3228, 0.29
3229, 0.34
3230, 0.30
3231, 0.31
3232, 0.36
3233, 0.32
3234, 0.44
3235, 0.25
3236, 0.33
3237, 0.20
3238, 0.17
3239, 0.32
3240, 0.16
3241, 0.16
3242, 0.54
3243, 0.65
3244, 0.17
3245, 0.30
3246, 0.37
3247, 0.58
3248, 0.47
3249, 0.42
3250, 0.42
3251, 0.26
3252, 0.55
3253, 0.75
3254, 0.56
3255, 0.62
3256, 0.39
3257, 0.20
3258, 0.29
3259, 0.38
3260, 0.15
3261, 0.29
3262, 0.35
3263, 0.32
3264, 0.20
3265, 0.37
3266, 0.26
3267, 0.47
3268, 0.36
3269, 0.34
3270, 0.23
3271, 0.23
3272, 0.20
3273, 0.25
3274, 0.58
3275, 0.44
3276, 0.72
3277, 0.33
3278, 0.68
3279, 0.24
3280, 0.17
3281, 0.29
3282, 0.21
3283, 0.72
3284, 0.58
3285, 0.25
3286, 0.20
3287, 0.19
3288, 0.20
3289, 0.25
3290, 0.27
3291, 0.28
3292, 0.33
3293, 0.46
3294, 0.58
3295, 0.28
3296, 0.35
3297, 0.60
3298, 0.35
3299, 0.74
3300, 0.26
3301, 0.20
3302, 0.46
3303, 0.30
3304, 0.26
3305, 0.36
3306, 0.48
3307, 0.27
3308, 0.10
3309, 0.23
3310, 0.17
3311, 0.39
3312, 0.28
3313, 0.25
3314, 0.34
3315, 0.31
3316, 0.27
3317, 0.23
3318, 0.25
3319, 0.62
3320, 0.27
3321, 0.32
3322, 0.20
3323, 0.24
3324, 0.19
3325, 0.25
3326, 0.47
3327, 0.32
3328, 0.25
3329, 0.34
3330, 0.27
3331, 0.35
3332, 0.33
3333, 0.21
3334, 0.20
3335, 0.28
3336, 0.24
3337, 0.60
3338, 0.27
3339, 0.31
3340, 0.34
3341, 0.18
3342, 0.14
3343, 0.21
3344, 0.19
3345, 0.54
3346, 0.41
3347, 0.41
3348, 0.62
3349, 0.44
3350, 0.17
3351, 0.20
3352, 0.45
3353, 0.44
3354, 0.23
3355, 0.23
3356, 0.33
3357, 0.26
3358, 0.40
3359, 0.22
3360, 0.44
3361, 0.31
3362, 0.41
3363, 0.59
3364, 0.18
3365, 0.66
3366, 0.38
3367, 0.04
3368, 0.42
3369, 0.22
3370, 0.51
3371, 0.64
3372, 0.23
3373, 0.35
3374, 0.34
3375, 0.21
3376, 0.20
3377, 0.23
3378, 0.31
3379, 0.37
3380, 0.53
3381, 0.37
3382, 0.59
3383, 0.38
3384, 0.16
3385, 0.52
3386, 0.37
3387, 0.56
3388, 0.51
3389, 0.55
3390, 0.34
3391, 0.22
3392, 0.28
3393, 0.60
3394, 0.27
3395, 0.27
3396, 0.22
3397, 0.49
3398, 0.28
3399, 0.26
3400, 0.28
3401, 0.33
3402, 0.25
3403, 0.23
3404, 0.78
3405, 0.18
3406, 0.31
3407, 0.31
3408, 0.22
3409, 0.23
3410, 0.22
3411, 0.43
3412, 0.32
3413, 0.27
3414, 0.36
3415, 0.14
3416, 0.27
3417, 0.49
3418, 0.31
3419, 0.33
3420, 0.24
3421, 0.29
3422, 0.21
3423, 0.33
3424, 0.64
3425, 0.17
3426, 0.41
3427, 0.24
3428, 0.54
3429, 0.36
3430, 0.13
3431, 0.24
3432, 0.38
3433, 0.27
3434, 0.64
3435, 0.78
3436, 0.22
3437, 0.27
3438, 0.69
3439, 0.25
3440, 0.53
3441, 0.63
3442, 0.17
3443, 0.36
3444, 0.62
3445, 0.69
3446, 0.28
3447, 0.41
3448, 0.26
3449, 0.34
3450, 0.69
3451, 0.27
3452, 0.23
3453, 0.19
3454, 0.34
3455, 0.64
3456, 0.30
3457, 0.19
3458, 0.16
3459, 0.34
3460, 0.19
3461, 0.34
3462, 0.19
3463, 0.16
3464, 0.25
3465, 0.45
3466, 0.37
3467, 0.35
3468, 0.34
3469, 0.55
3470, 0.27
3471, 0.32
3472, 0.17
3473, 0.64
3474, 0.45
3475, 0.60
3476, 0.24
3477, 0.15
3478, 0.15
3479, 0.35
3480, 0.21
3481, 0.20
3482, 0.55
3483, 0.24
3484, 0.26
3485, 0.24
3486, 0.21
3487, 0.29
3488, 0.38
3489, 0.41
3490, 0.70
3491, 0.25
3492, 0.64
3493, 0.25
3494, 0.69
3495, 0.28
3496, 0.62
3497, 0.27
3498, 0.25
3499, 0.17
3500, 0.32
3501, 0.24
3502, 0.26
3503, 0.21
3504, 0.18
3505, 0.15
3506, 0.43
3507, 0.30
3508, 0.22
3509, 0.21
3510, 0.28
3511, 0.56
3512, 0.32
3513, 0.49
3514, 0.62
3515, 0.75
3516, 0.60
3517, 0.30
3518, 0.24
3519, 0.23
3520, 0.23
3521, 0.38
3522, 0.41
3523, 0.39
3524, 0.17
3525, 0.15
3526, 0.41
3527, 0.76
3528, 0.30
3529, 0.61
3530, 0.23
3531, 0.63
3532, 0.42
3533, 0.17
3534, 0.54
3535, 0.27
3536, 0.26
3537, 0.33
3538, 0.28
3539, 0.14
3540, 0.38
3541, 0.35
3542, 0.65
3543, 0.52
3544, 0.31
3545, 0.38
3546, 0.28
3547, 0.17
3548, 0.24
3549, 0.59
3550, 0.39
3551, 0.20
3552, 0.18
3553, 0.30
3554, 0.39
3555, 0.21
3556, 0.20
3557, 0.42
3558, 0.30
3559, 0.55
3560, 0.35
3561, 0.12
3562, 0.25
3563, 0.41
3564, 0.22
3565, 0.26
3566, 0.24
3567, 0.33
3568, 0.52
3569, 0.28
3570, 0.38
3571, 0.29
3572, 0.40
3573, 0.47
3574, 0.17
3575, 0.20
3576, 0.77
3577, 0.24
3578, 0.39
3579, 0.29
3580, 0.18
3581, 0.14
3582, 0.68
3583, 0.34
3584, 0.48
3585, 0.52
3586, 0.55
3587, 0.54
3588, 0.38
3589, 0.36
3590, 0.28
3591, 0.37
3592, 0.45
3593, 0.28
3594, 0.22
3595, 0.49
3596, 0.47
3597, 0.16
3598, 0.25
3599, 0.35
3600, 0.54
3601, 0.45
3602, 0.26
3603, 0.40
3604, 0.43
3605, 0.27
3606, 0.21
3607, 0.34
3608, 0.12
3609, 0.24
3610, 0.25
3611, 0.59
3612, 0.57
3613, 0.35
3614, 0.46
3615, 0.25
3616, 0.20
3617, 0.33
3618, 0.23
3619, 0.26
3620, 0.22
3621, 0.72
